Year,CollisionId,Address,PrimaryRoad,SecondaryRoad,Latitude,Longitude,CrashDateTime
2024,4377025,NANCY PELOSI DR & BOWLING GREEN DR,NANCY PELOSI DR,BOWLING GREEN DR,,,7/16/2024 7:36:00 AM
2024,4377128,SAN BRUNO AV & WAYLAND ST,SAN BRUNO AV,WAYLAND ST,,,7/16/2024 7:50:00 AM
2024,4377147,LAGUNA ST & FULTON ST,LAGUNA ST,FULTON ST,,,7/14/2024 2:43:00 AM
2024,4377164,GROVE ST & VAN NESS AV,GROVE ST,VAN NESS AV,,,7/4/2024 11:34:00 PM
2024,4377166,HYDE ST & TURK ST,HYDE ST,TURK ST,,,7/8/2024 5:53:00 PM
2024,4377245,STANYAN ST & FELL ST,STANYAN ST,FELL ST,,,7/23/2024 10:00:00 AM
2024,4377261,LAGUNA HONDA BL & PLAZA ST,LAGUNA HONDA BL,PLAZA ST,,,6/27/2024 5:02:00 PM
2024,4377272,POLK ST & PINE ST,POLK ST,PINE ST,,,7/22/2024 2:24:00 PM
2024,4377296,17TH ST & VERMONT ST,17TH ST,VERMONT ST,,,7/21/2024 2:40:00 PM
2024,4377391,VALENCIA ST & SYCAMORE ST,VALENCIA ST,SYCAMORE ST,,,6/28/2024 7:25:00 PM
2024,4377393,EDDY ST & EDDY ST 145,EDDY ST,EDDY ST 145,,,7/25/2024 7:40:00 AM
2024,4377416,JOHN MUIR DR & SKYLINE BL,JOHN MUIR DR,SKYLINE BL,,,6/30/2024 3:30:00 PM
2024,4377451,JOHN F KENNEDY DR & GREAT HWY,JOHN F KENNEDY DR,GREAT HWY,,,6/14/2024 5:30:00 PM
2024,4377587,MARKET ST & S VAN NESS AV,MARKET ST,S VAN NESS AV,,,7/21/2024 12:00:00 AM
2024,4377620,JOHN F KENNEDY DR & FUNSTON AV,JOHN F KENNEDY DR,FUNSTON AV,,,7/20/2024 1:30:00 PM
2024,4377621,HAYES ST & FRANKLIN ST,HAYES ST,FRANKLIN ST,,,7/20/2024 12:25:00 PM
2024,4377631,DIVISION ST & BRYANT ST,DIVISION ST,BRYANT ST,,,8/20/2024 11:15:00 AM
2024,4378875,17TH ST & HOFF ST,17TH ST,HOFF ST,,,7/27/2024 6:30:00 PM
2024,4378903,5TH ST & SHIPLEY ST,5TH ST,SHIPLEY ST,,,7/26/2024 7:00:00 PM
2024,4378918,MISSION ST & S VAN NESS ST,MISSION ST,S VAN NESS ST,,,6/26/2024 6:25:00 PM
2024,4379031,24TH ST & MISSION ST,24TH ST,MISSION ST,,,7/17/2024 10:54:00 PM
2024,4379074,26TH ST & MISSION ST,26TH ST,MISSION ST,,,7/29/2024 9:37:00 PM
2024,4379076,VALENCIA ST & 17TH ST,VALENCIA ST,17TH ST,,,7/29/2024 5:15:00 PM
2024,4379351,MASONIC AV & FULTON ST,MASONIC AV,FULTON ST,,,7/27/2024 2:45:00 PM
2024,4381590,LEAVENWORTH ST & EDDY ST,LEAVENWORTH ST,EDDY ST,,,6/29/2024 12:13:00 PM
2024,4382669,MARKET ST & VALENCIA ST,MARKET ST,VALENCIA ST,,,7/16/2024 6:35:00 PM
2024,4384082,MISSION ST & 5TH ST,MISSION ST,5TH ST,,,3/15/2024 3:26:00 PM
2024,4385749,24TH ST & MISSION ST,24TH ST,MISSION ST,,,3/24/2024 12:24:00 PM
2024,4386576,25TH ST & ILLINOIS ST,25TH ST,ILLINOIS ST,,,7/14/2024 1:30:00 PM
2024,4386823,VALENCIA ST & 17TH ST,VALENCIA ST,17TH ST,,,6/21/2024 9:50:00 PM
2024,4387231,11TH & HOWARD ST,11TH  ,HOWARD ST,,,4/23/2024 8:35:00 AM
2024,4387278,18TH ST & DOLORES ST,18TH ST,DOLORES ST,,,6/3/2024 1:38:00 AM
2024,4389866,JONES ST & SUTTER ST,JONES ST,SUTTER ST,,,7/9/2024 10:40:00 AM
2024,4389909,TOWNSEND ST & CLARENCE PL,TOWNSEND ST,CLARENCE PL,,,7/9/2024 5:04:00 PM
2024,4390248,MARKET ST & 7TH ST,MARKET ST,7TH ST,,,7/23/2024 7:37:00 AM
2024,4391798,FOLSOM ST & MAIN ST,FOLSOM ST,MAIN ST,,,7/20/2024 1:49:00 PM
2024,4393593,PAGE ST & LAGUNA ST,PAGE ST,LAGUNA ST,,,7/13/2024 2:57:00 PM
2024,4399009,CALIFORNIA ST & PRESIDIO AV,CALIFORNIA ST,PRESIDIO AV,,,7/30/2024 4:05:00 PM
2024,4399037,MARKET ST & DOLORES ST,MARKET ST,DOLORES ST,,,7/10/2024 9:48:00 PM
2024,4399122,CLARENDON AV & CLARENDON WOODS AV,CLARENDON AV,CLARENDON WOODS AV,,,7/6/2024 10:40:00 AM
2024,4399457,POLK ST & CALIFORNIA ST,POLK ST,CALIFORNIA ST,,,8/11/2024 1:42:00 PM
2024,4399596,BAY SHORE BL & HELENA ST,BAY SHORE BL,HELENA ST ,,,8/9/2024 3:38:00 PM
2024,4400155,BRODERICK ST & MARINA BL,BRODERICK ST,MARINA BL,,,8/8/2024 8:23:00 AM
2024,4400178,FOLSOM ST & 14TH ST,FOLSOM ST,14TH ST,,,8/7/2024 11:11:00 AM
2024,4400204,BAYSHORE BL & HILTON ST,BAYSHORE BL,HILTON ST,,,8/14/2024 12:38:00 AM
2024,4400220,OAKDALE AV & RANKIN ST,OAKDALE AV,RANKIN ST,,,8/12/2024 9:10:00 PM
2024,4400228,VALENCIA ST & 23RD ST,VALENCIA ST,23RD ST,,,8/13/2024 1:38:00 PM
2024,4400230,TERRY A FRANCOIS BL & MISSION BAY BLVD S,TERRY A FRANCOIS BL,MISSION BAY BLVD S,,,8/1/2024 7:49:00 AM
2024,4400238,FOLSOM ST & FREMONT ST,FOLSOM ST,FREMONT ST,,,8/12/2024 7:42:00 AM
2024,4400281,2ND ST & CLEMENTINA ST,2ND ST,CLEMENTINA ST,,,8/8/2024 9:54:00 AM
2024,4400309,PAGE ST & OCTAVIA ST,PAGE ST,OCTAVIA ST,,,8/23/2024 10:00:00 AM
2024,4400336,TOWNSEND & STANFORD ST,TOWNSEND,STANFORD ST,,,8/29/2024 5:14:00 PM
2024,4400363,MASONIC AV & FULTON ST,MASONIC AV,FULTON ST,,,8/11/2024 10:43:00 PM
2024,4400457,BRANNAN ST & 8TH ST,BRANNAN ST,8TH ST,,,8/7/2024 3:16:00 PM
2024,4400508,MISSION ST & 8TH ST,MISSION ST,8TH ST,,,7/18/2024 5:58:00 PM
2024,4400662,7TH ST & HARRISON ST,7TH ST,HARRISON ST,,,8/21/2024 9:00:00 AM
2024,4400766,GREENWICH ST & SANSOME ST,GREENWICH ST,SANSOME ST,,,8/23/2024 6:39:00 AM
2024,4400865,LINCOLN WY & 41ST ST,LINCOLN WY,41ST ST,,,8/18/2024 8:00:00 AM
2024,4400929,BAKER ST & OAK ST,BAKER ST,OAK ST,,,8/15/2024 4:31:00 PM
2024,4402294,5TH ST & FOLSOM ST,5TH ST,FOLSOM ST,,,8/10/2024 4:40:00 PM
2024,4402445,FULTON ST & FILLMORE ST,FULTON ST,FILLMORE ST,,,8/6/2024 7:00:00 PM
2024,4402463,MCALLISTER ST & FRANKLIN ST,MCALLISTER ST,FRANKLIN ST,,,8/6/2024 3:24:00 PM
2024,4402486,8TH ST & MINNA ST,8TH ST,MINNA ST,,,8/5/2024 3:25:00 PM
2024,4402539,MASONIC & GOLDEN GATE AV,MASONIC,GOLDEN GATE AV,,,8/2/2024 2:20:00 PM
2024,4402736,HOWARD ST & MAIN ST,HOWARD ST,MAIN ST,,,8/21/2024 2:43:00 PM
2024,4402750,CALIFORNIA ST & OCTAVIA ST,CALIFORNIA ST,OCTAVIA ST,,,8/16/2024 4:17:00 PM
2024,4403947,MARKET ST & STOCKTON ST,MARKET ST,STOCKTON ST,,,8/6/2024 9:52:00 PM
2024,4404487,POLK ST & SUTTER ST,POLK ST,SUTTER ST,,,7/31/2024 7:03:00 PM
2024,4404674,MARKET ST & 8TH ST,MARKET ST,8TH ST,,,8/22/2024 4:46:00 PM
2024,4404704,17TH ST & VALENCIA ST,17TH ST,VALENCIA ST,,,8/25/2024 4:34:00 PM
2024,4404794,POLK ST & BUSH ST,POLK ST,BUSH ST,,,8/13/2024 9:15:00 PM
2024,4404929,17TH ST & BRYANT ST,17TH ST,BRYANT ST,,,8/15/2024 8:30:00 AM
2024,4407912,PACIFIC ST & MASON ST,PACIFIC ST,MASON ST,,,8/19/2024 5:30:00 PM
2024,4411159,15TH AV & MISSION ST,15TH AV,MISSION ST,,,8/10/2024 1:14:00 AM
2024,4411286,JOHN F KENNEDY DR & 8TH AV,JOHN F KENNEDY DR,8TH AV,,,7/16/2024 8:19:00 PM
2024,4413620,GUERRERO ST & 19TH ST,GUERRERO ST,19TH ST,,,8/23/2024 3:15:00 PM
2024,4418188,MASON ST & YACHT RD,MASON ST,YACHT RD,,,8/22/2024 12:46:00 PM
2024,4424381,COLUMBUS AV & BROADWAY,COLUMBUS AV,BROADWAY,,,9/21/2024 8:43:00 PM
2024,4424403,FULTON & PARK PRESIDIO,FULTON,PARK PRESIDIO,,,9/23/2024 10:35:00 AM
2024,4424418,5TH ST & HARRISON ST,5TH ST,HARRISON ST,,,9/1/2024 5:15:00 PM
2024,4424443,JOHN F KENNEDY DR & HELLMAN HOLLOW,JOHN F KENNEDY DR,HELLMAN HOLLOW,,,9/12/2024 2:45:00 PM
2024,4424460,3RD ST & BERRY ST,3RD ST,BERRY ST,,,9/18/2024 7:40:00 PM
2024,4424479,MISSION ST & 17TH ST,MISSION ST,17TH ST,,,9/24/2024 10:06:00 AM
2024,4424590,3RD ST & CARGO WY,3RD ST,CARGO WY,,,9/23/2024 4:49:00 PM
2024,4424768,ALAMEDA ST & POTRERO AV,ALAMEDA ST,POTRERO AV,,,9/14/2024 6:35:00 PM
2024,4424792,MARKET ST & 11TH ST,MARKET ST,11TH ST,,,9/24/2024 5:22:00 AM
2024,4424810,VALENCIA ST & SYCAMORE ST,VALENCIA ST,SYCAMORE ST,,,9/16/2024 8:30:00 AM
2024,4424856,HAYES ST & GOUGH ST,HAYES ST,GOUGH ST,,,8/28/2024 6:35:00 PM
2024,4424878,BRODERICK ST & POST ST,BRODERICK ST,POST ST,,,8/30/2024 4:30:00 PM
2024,4424907,3RD ST & TERRY A FRANCOIS BL,3RD ST,TERRY A FRANCOIS BL,,,8/3/2024 12:20:00 AM
2024,4424908,WEBSTER ST & MAGNOLIA ST,WEBSTER ST,MAGNOLIA ST,,,8/20/2024 8:45:00 AM
2024,4424910,THE EMBARCADERO & WASHINGTON ST,THE EMBARCADERO,WASHINGTON ST,,,8/21/2024 5:11:00 PM
2024,4425008,MARKET ST & GOUGH ST,MARKET ST,GOUGH ST,,,9/4/2024 1:29:00 PM
2024,4425016,VALENCIA ST & SYCAMORE ST,VALENCIA ST,SYCAMORE ST,,,9/4/2024 6:00:00 PM
2024,4425018,PORTOLA DR & OSHAUGHNESSY BL,PORTOLA DR,OSHAUGHNESSY BL,,,8/31/2024 8:35:00 AM
2024,4425057,VALENCIA ST & 19TH ST,VALENCIA ST,19TH ST,,,8/25/2024 11:27:00 AM
2024,4425134,SAN JOSE AV & 30TH ST,SAN JOSE AV,30TH ST,,,8/23/2024 5:27:00 PM
2024,4425150,MISSION ST & SILVER AV,MISSION ST,SILVER AV,,,9/3/2024 9:21:00 PM
2024,4426123,CHURCH ST & 18TH ST,CHURCH ST,18TH ST,,,9/12/2024 12:26:00 PM
2024,4426191,POLK ST & WASHINGTON ST,POLK ST,WASHINGTON ST,,,9/18/2024 5:02:00 PM
2024,4426275,DOLORES ST & 24TH ST,DOLORES ST,24TH ST,,,9/17/2024 5:22:00 PM
2024,4426307,LAGUNA ST & FULTON ST,LAGUNA ST,FULTON ST,,,9/13/2024 9:09:00 PM
2024,4426353,VALENCIA ST & 16TH ST,VALENCIA ST,16TH ST,,,9/21/2024 2:18:00 AM
2024,4426365,THE EMBARCADERO & BROADWAY,THE EMBARCADERO,BROADWAY,,,9/21/2024 4:20:00 PM
2024,4426471,TIFFANY AV & 29TH ST,TIFFANY AV,29TH ST,,,9/4/2024 2:45:00 PM
2024,4426543,OAK ST & PIERCE ST,OAK ST,PIERCE ST,,,9/7/2024 7:09:00 PM
2024,4426609,VAN NESS AV & TURK ST,VAN NESS AV,TURK ST,,,9/3/2024 8:18:00 PM
2024,4426884,17TH ST & VERMONT ST,17TH ST,VERMONT ST,,,7/15/2024 9:20:00 AM
2024,4427312,KING ST & TOWNSEND ST,KING ST,TOWNSEND ST,,,8/21/2024 4:00:00 PM
2024,4427404,VALENCIA ST & 26TH ST,VALENCIA ST,26TH ST,,,9/20/2024 3:50:00 PM
2024,4429477,GOLDEN GATE AV & LAGUNA ST,GOLDEN GATE AV,LAGUNA ST,,,9/23/2024 11:13:00 AM
2024,4429523,FELL ST & FRANKLIN ST,FELL ST,FRANKLIN ST,,,9/24/2024 2:05:00 PM
2024,4431212,OFARRELL ST & POWELL ST,OFARRELL ST,POWELL ST,,,6/10/2024 5:23:00 PM
2024,4431697,VAN NESS AV & MARKET ST,VAN NESS AV,MARKET ST,,,8/27/2024 12:35:00 AM
2024,4459788,HARRISON ST & 24TH ST,HARRISON ST,24TH ST,,,10/20/2024 12:00:00 AM
2024,4459806,MISSISSIPPI ST & MARIPOSA ST,MISSISSIPPI ST,MARIPOSA ST,,,10/19/2024 3:44:00 PM
2024,4459817,LEAVENWORTH ST & JEFFERSON ST,LEAVENWORTH ST,JEFFERSON ST,,,10/19/2024 2:12:00 PM
2024,4459852,VALENCIA ST & 16TH ST,VALENCIA ST,16TH ST,,,10/12/2024 2:35:00 AM
2024,4459888,MISSION ST & JESSIE EAST ST,MISSION ST,JESSIE EAST ST,,,10/18/2024 8:57:00 AM
2024,4459920,BALBOA AV & 7TH AV,BALBOA AV,7TH AV,,,10/7/2024 5:54:00 PM
2024,4460003,PAGE ST & STANYAN ST,PAGE ST,STANYAN ST,,,10/10/2024 3:28:00 PM
2024,4460016,HARRISON ST & HARRISON ST 800,HARRISON ST,HARRISON ST 800,,,10/22/2024 12:15:00 AM
2024,4460025,WASHINGTON ST & DRUMM ST,WASHINGTON ST,DRUMM ST,,,10/17/2024 7:20:00 PM
2024,4460079,ILLINOIS ST & 22ND ST,ILLINOIS ST,22ND ST,,,10/19/2024 7:23:00 PM
2024,4460179,10TH ST & HOWARD ST,10TH ST,HOWARD ST,,,10/21/2024 3:09:00 PM
2024,4460230,MCALLISTER ST & WEBSTER ST,MCALLISTER ST,WEBSTER ST,,,10/15/2024 8:05:00 AM
2024,4460246,LAGUNA HONDA BL & CLARENDON AV,LAGUNA HONDA BL,CLARENDON AV,,,10/11/2024 8:56:00 AM
2024,4460248,GROVE ST & VAN NESS AV,GROVE ST,VAN NESS AV,,,10/9/2024 7:15:00 AM
2024,4460260,OCTAVIA ST & OAK ST,OCTAVIA ST,OAK ST,,,10/10/2024 7:42:00 PM
2024,4460262,VALENCIA ST & 16TH ST,VALENCIA ST,16TH ST,,,10/10/2024 6:20:00 PM
2024,4460281,BRYANT ST & ALAMEDA ST,BRYANT ST,ALAMEDA ST,,,10/10/2024 11:51:00 AM
2024,4460284,KEARNY ST & SACRAMENTO,KEARNY ST,SACRAMENTO,,,9/24/2024 7:40:00 PM
2024,4460285,MARKET ST & 3RD ST,MARKET ST,3RD ST,,,9/26/2024 5:12:00 PM
2024,4460294,VAN NESS AV & MCALLISTER ST,VAN NESS AV,MCALLISTER ST,,,10/8/2024 9:00:00 AM
2024,4460357,VALENCIA ST & VALENCIA ST 1384,VALENCIA ST,VALENCIA ST 1384,,,9/24/2024 6:45:00 PM
2024,4460366,17TH ST & VERMONT ST,17TH ST,VERMONT ST,,,10/9/2024 4:33:00 PM
2024,4460367,POLK ST & ELLIS ST,POLK ST,ELLIS ST,,,9/29/2024 4:50:00 AM
2024,4460370,MARKET ST & 8TH ST,MARKET ST,8TH ST,,,10/9/2024 12:31:00 PM
2024,4460398,MISSION ST & 18TH ST,MISSION ST,18TH ST,,,10/11/2024 6:50:00 PM
2024,4460453,THE EMBARCADERO & FOLSOM ST,THE EMBARCADERO,FOLSOM ST,,,10/11/2024 6:30:00 PM
2024,4460505,3RD ST & BANCROFT ST,3RD ST,BANCROFT ST,,,9/28/2024 9:00:00 PM
2024,4460578,HAYES ST & BAKER ST,HAYES ST,BAKER ST,,,10/28/2024 3:37:00 PM
2024,4460599,VALENCIA ST & 18TH ST,VALENCIA ST,18TH ST,,,10/7/2024 12:39:00 PM
2024,4460654,FOLSOM ST & 13TH ST,FOLSOM ST,13TH ST,,,10/4/2024 7:20:00 PM
2024,4460667,GUERRERO ST & 17TH ST,GUERRERO ST,17TH ST,,,10/4/2024 2:47:00 PM
2024,4460674,26TH AV & GEARY BL,26TH AV,GEARY BL,,,10/3/2024 5:30:00 PM
2024,4460708,NEW MONTGOMERY & INNES AV,NEW MONTGOMERY,INNES AV,,,10/16/2024 7:02:00 PM
2024,4460726,SKYLINE BL & GREAT HWY,SKYLINE BL,GREAT HWY,,,10/27/2024 1:14:00 PM
2024,4460770,LAKE ST & 17TH AV,LAKE ST,17TH AV,,,10/11/2024 3:55:00 PM
2024,4461316,STEINER ST & MCALLISTER ST,STEINER ST,MCALLISTER ST,,,10/10/2024 8:52:00 AM
2024,4461325,DUBOCE AV & SANCHEZ ST,DUBOCE AV,SANCHEZ ST,,,10/12/2024 6:29:00 PM
2024,4461404,UNION ST & BATTERY ST,UNION ST,BATTERY ST,,,10/8/2024 9:02:00 AM
2024,4461405,16TH ST & DOLORES ST,16TH ST,DOLORES ST,,,10/6/2024 7:30:00 PM
2024,4461433,BEACH ST & TAYLOR ST,BEACH ST,TAYLOR ST,,,10/24/2024 6:34:00 PM
2024,4461504,11TH ST & MISSION ST,11TH ST,MISSION ST,,,10/24/2024 9:02:00 AM
2024,4461557,VALENCIA ST & 20TH ST,VALENCIA ST,20TH ST,,,10/5/2024 11:30:00 AM
2024,4461632,LAGUNA HONDA BL & WOODSIDE AV,LAGUNA HONDA BL,WOODSIDE AV,,,10/23/2024 7:31:00 AM
2024,4461722,NEWHALL ST & BAYVIEW CIR,NEWHALL ST,BAYVIEW CIR,,,10/22/2024 8:01:00 PM
2024,4461725,BAYSHORE BL & LELAND AV,BAYSHORE BL,LELAND AV,,,10/19/2024 1:56:00 PM
2024,4461970,45TH AV & SANTIAGO ST,45TH AV,SANTIAGO ST,,,10/26/2024 11:25:00 AM
2024,4462022,EMBARCADERO & BAY ST,EMBARCADERO,BAY ST,,,10/25/2024 1:34:00 PM
2024,4462242,SHOTWELL ST & 19TH ST,SHOTWELL ST,19TH ST,,,10/7/2024 10:28:00 PM
2024,4462457,VALENCIA & 20TH ST,VALENCIA,20TH ST,,,10/7/2024 6:15:00 PM
2024,4463317,MARKET ST & 5TH ST,MARKET ST,5TH ST,,,10/6/2024 5:38:00 PM
2024,4463366,VALENCIA ST & CLINTON PARK ST,VALENCIA ST,CLINTON PARK ST,,,9/29/2024 11:11:00 PM
2024,4463426,DOLORES ST & CHULA LN,DOLORES ST,CHULA LN,,,10/7/2024 6:40:00 PM
2024,4463502,MCALLISTER ST & HYDE ST,MCALLISTER ST,HYDE ST,,,10/4/2024 4:50:00 PM
2024,4465459,BUSH ST & KEARNY ST,BUSH ST,KEARNY ST,,,9/18/2024 6:49:00 PM
2024,4465692,HARRISON ST & MARIPOSA ST,HARRISON ST,MARIPOSA ST,,,8/28/2024 8:08:00 AM
2024,4465758,BEALE ST & FOLSOM ST,BEALE ST,FOLSOM ST,,,9/17/2024 2:00:00 PM
2024,4465780,MARKET ST & STOCKTON ST,MARKET ST,STOCKTON ST,,,10/23/2024 4:28:00 PM
2024,4465944,17TH ST & FLORIDA ST,17TH ST,FLORIDA ST,,,9/27/2024 5:30:00 PM
2024,4466078,LEAVENWORTH ST & EDDY ST,LEAVENWORTH ST,EDDY ST,,,9/27/2024 3:25:00 PM
2024,4466099,COLUMBUS AV & FRANCISCO ST,COLUMBUS AV,FRANCISCO ST,,,9/27/2024 12:54:00 PM
2024,4467632,MARKET ST & MCALLISTER ST,MARKET ST,MCALLISTER ST,,,10/23/2024 9:32:00 AM
2024,4468248,FOLSOM ST & 6TH ST,FOLSOM ST,6TH ST,,,10/1/2024 7:37:00 AM
2024,4468535,EDDY ST & TAYLOR ST,EDDY ST,TAYLOR ST,,,10/6/2024 1:35:00 PM
2024,4470805,HOWARD ST & 9TH ST,HOWARD ST,9TH ST,,,10/24/2024 4:26:00 PM
2024,4471079,THE EMBARCADERO & PIER 17,THE EMBARCADERO,PIER 17,,,10/3/2024 3:20:00 PM
2024,4475787,FOLSOM ST & 21ST ST,FOLSOM ST,21ST ST,,,9/25/2024 6:32:00 PM
2024,4482238,06TH ST & STEVENSON ST,06TH ST,STEVENSON ST,,,9/10/2024 1:32:00 PM
2024,4489548,MISSION ST & SILVER AV,MISSION ST,SILVER AV,,,2/16/2024 5:45:00 PM
2024,4502099,43RD AV & BALBOA ST,43RD AV,BALBOA ST,,,11/1/2024 3:47:00 PM
2024,4502152,ALEMANY BL & ONONDAGA AV,ALEMANY BL,ONONDAGA AV,,,11/8/2024 7:00:00 PM
2024,4502198,ILLINOIS ST & AMADOR ST,ILLINOIS ST,AMADOR ST,,,11/9/2024 5:28:00 PM
2024,4502852,VALENCIA ST & SPARROW ST,VALENCIA ST,SPARROW ST,,,11/16/2024 5:10:00 PM
2024,4502910,QUESADA AV & JENNINGS ST,QUESADA AV,JENNINGS ST,,,11/9/2024 8:46:00 PM
2024,4502978,MERCEDES WY & LUNADO WY,MERCEDES WY,LUNADO WY,,,11/15/2024 3:35:00 PM
2024,4502979,TERRY A FRANCOIS BL & MISSION ROCK ST,TERRY A FRANCOIS BL,MISSION ROCK ST,,,11/14/2024 4:19:00 PM
2024,4502993,17TH AV & LINCOLN WY,17TH AV,LINCOLN WY,,,11/11/2024 11:34:00 AM
2024,4503005,DIVISADERO ST & GROVE ST,DIVISADERO ST,GROVE ST,,,11/15/2024 12:00:00 AM
2024,4503009,FULTON ST & 10TH AV,FULTON ST,10TH AV,,,11/12/2024 9:13:00 PM
2024,4503033,BEALE ST & BEALE ST 400,BEALE ST,BEALE ST 400,,,11/15/2024 1:00:00 PM
2024,4503143,20TH ST & LEXINGTON ST,20TH ST,LEXINGTON ST,,,11/15/2024 8:54:00 AM
2024,4503212,17TH ST & TEMPLE ST,17TH ST,TEMPLE ST,,,11/18/2024 4:14:00 PM
2024,4503240,LOMBARD ST & MASON ST,LOMBARD ST,MASON ST,,,11/17/2024 4:13:00 PM
2024,4503432,OAK ST & BAKER ST,OAK ST,BAKER ST,37.772834,-122.440794,11/2/2024 12:25:00 PM
2024,4503502,15TH ST & JULIAN AV,15TH ST,JULIAN AV,,,11/2/2024 4:00:00 AM
2024,4503514,NATOMA ST & 7TH ST,NATOMA ST,7TH ST,,,11/2/2024 12:25:00 AM
2024,4503560,BLUE HERON LAKE DR & JOHN F KENNEDY DR,BLUE HERON LAKE DR,JOHN F KENNEDY DR,,,11/6/2024 4:09:00 PM
2024,4503656,3RD ST & BRYANT ST,3RD ST,BRYANT ST,,,11/25/2024 11:06:00 PM
2024,4504759,FULTON ST & FILLMORE ST,FULTON ST,FILLMORE ST,,,11/12/2024 2:15:00 PM
2024,4504793,WEBSTER ST & GOLDEN GATE AV,WEBSTER ST,GOLDEN GATE AV,,,11/10/2024 12:38:00 PM
2024,4504926,OAK ST & LYON ST,OAK ST,LYON ST,,,11/4/2024 9:07:00 PM
2024,4504939,TUNNEL AV & VISITACION AV,TUNNEL AV,VISITACION AV,,,11/6/2024 5:50:00 PM
2024,4505761,LILY ST & OCTAVIA BL,LILY ST,OCTAVIA BL,,,11/5/2024 9:20:00 AM
2024,4506549,ILLINOIS ST & MARIN ST,ILLINOIS ST,MARIN ST,,,9/29/2024 5:57:00 PM
2024,4506631,FULTON ST & STEINER ST,FULTON ST,STEINER ST,,,10/30/2024 8:29:00 PM
2024,4506643,NEWCOMB AV & 3RD ST,NEWCOMB AV,3RD ST,,,10/31/2024 10:00:00 PM
2024,4506656,DEWEY BL & PACHECO ST,DEWEY BL,PACHECO ST,,,10/31/2024 5:08:00 PM
2024,4506977,MARKET ST & LARKIN ST,MARKET ST,LARKIN ST,,,11/17/2024 12:23:00 AM
2024,4508923,5TH ST & CLEMENTINA ST,5TH ST,CLEMENTINA ST,,,11/20/2024 9:50:00 AM
2024,4509048,MCALLISTER ST & CHARLES J BRENHAM,MCALLISTER ST,CHARLES J BRENHAM,,,11/8/2024 10:50:00 AM
2024,4511670,7TH ST & BRANNAN ST,7TH ST,BRANNAN ST,,,10/19/2024 1:23:00 PM
2024,4513077,FELL ST & LAGUNA ST,FELL ST,LAGUNA ST,,,10/31/2024 12:32:00 PM
2024,4514194,EDDY ST & TAYLOR ST,EDDY ST,TAYLOR ST,,,10/28/2024 4:20:00 PM
2024,4514699,MARKET ST & VALENCIA ST,MARKET ST,VALENCIA ST,37.727993,-122.422813,11/19/2024 5:00:00 PM
2024,4532752,3RD ST & 26TH ST,3RD ST,26TH ST,,,11/26/2024 8:11:00 AM
2024,4532789,CABRILLO ST & 7TH AV,CABRILLO ST,7TH AV,,,11/26/2024 1:19:00 PM
2024,4532903,MARKET ST & GRANT ST,MARKET ST,GRANT ST,,,11/26/2024 5:29:00 PM
2024,4533131,3RD ST & TONI STONE CROSSING,3RD ST,TONI STONE CROSSING,,,11/6/2024 9:54:00 AM
2024,4533431,TURK ST & STEINER ST,TURK ST,STEINER ST,,,11/23/2024 7:30:00 PM
2024,4534960,DIVISADERO ST & CALIFORNIA ST,DIVISADERO ST,CALIFORNIA ST,,,11/25/2024 8:00:00 PM
2024,4535066,BRYANT ST & EMBARCADERO SOUTH,BRYANT ST,EMBARCADERO SOUTH,,,11/22/2024 6:19:00 PM
2024,4535109,17TH ST & TREAT AV,17TH ST,TREAT AV,,,10/10/2024 5:25:00 PM
2024,4535286,GOUGH ST & GROVE ST,GOUGH ST,GROVE ST,,,11/30/2024 3:30:00 PM
2024,4536830,BALBOA ST & 29TH AV,BALBOA ST,29TH AV,,,10/31/2024 7:30:00 AM
2024,4537583,DOLORES ST & 14TH ST,DOLORES ST,14TH ST,,,12/13/2024 9:10:00 AM
2024,4537639,EDDY ST & HYDE ST,EDDY ST,HYDE ST,,,12/4/2024 5:59:00 AM
2024,4537644,OAK ST & FILLMORE ST,OAK ST,FILLMORE ST,,,12/4/2024 10:03:00 AM
2024,4537650,THE EMBARCADERO SOUTH & BRYANT ST,THE EMBARCADERO SOUTH,BRYANT ST,,,12/17/2024 10:28:00 AM
2024,4537660,22ND AV & QUINTARA ST,22ND AV,QUINTARA ST,,,12/16/2024 3:31:00 PM
2024,4537679,HARRISON ST & HARRISON ST 1247,HARRISON ST,HARRISON ST 1247,,,12/14/2024 7:10:00 PM
2024,4538240,MARKET ST & 7TH ST,MARKET ST,7TH ST,,,11/25/2024 4:25:00 PM
2024,4538563,9TH ST & HOWARD ST,9TH ST,HOWARD ST,,,12/2/2024 5:19:00 PM
2024,4538564,OFARRELL ST & JONES ST,OFARRELL ST,JONES ST,,,12/1/2024 11:22:00 AM
2024,4538689,MISSION ST & ANGELOS ALY,MISSION ST,ANGELOS ALY,,,12/18/2024 11:40:00 PM
2024,4538737,VALENCIA ST & 21ST ST,VALENCIA ST,21ST ST,,,12/10/2024 11:38:00 AM
2024,4538753,MISSION ST & NEW MONTGOMERY ST,MISSION ST,NEW MONTGOMERY ST,,,12/10/2024 10:28:00 AM
2024,4538770,MISSION ST & S VAN NESS ST,MISSION ST,S VAN NESS ST,37.773165,-122.418589,12/11/2024 12:41:00 PM
2024,4538876,MASONIC AV & FULTON ST,MASONIC AV,FULTON ST,,,12/21/2024 1:00:00 PM
